"","ensembl_gene_id","ensembl_gene_id_version.x","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id_version.y","external_gene_name","gene_biotype"
"3409","ENSG00000129158","ENSG00000129158.10",131.817036165102,-0.375948798370807,0.153367095040689,-2.45130024971175,0.0142341165373254,0.0315792954104525,"ENSG00000129158.11","SERGEF","protein_coding"
"3410","ENSG00000129173","ENSG00000129173.12",206.925553066036,-1.32180057111624,0.133645689393249,-9.89033448902998,4.58493374088288e-23,5.54279881960558e-22,"ENSG00000129173.13","E2F8","protein_coding"
"3411","ENSG00000129187","ENSG00000129187.14",932.800561925716,-0.646482463132056,0.0557935780944858,-11.5870407529205,4.79411016733656e-31,8.24001752235641e-30,"ENSG00000129187.15","DCTD","protein_coding"
"3412","ENSG00000129195","ENSG00000129195.15",212.943835877196,0.733767999830123,0.182950859415597,4.01073819589595,6.05291996526271e-05,0.00019404325738027,"ENSG00000129195.16","PIMREG","protein_coding"
"3413","ENSG00000129219","ENSG00000129219.13",205.362942903871,1.43172790957711,0.209494637038668,6.83419838242849,8.24648415764866e-12,5.06266827856094e-11,"ENSG00000129219.14","PLD2","protein_coding"
"3414","ENSG00000129235","ENSG00000129235.10",632.389657682248,0.388749218550249,0.0793570065001685,4.89873844408966,9.64539381629482e-07,3.75723923689895e-06,"ENSG00000129235.11","TXNDC17","protein_coding"
"3415","ENSG00000129250","ENSG00000129250.11",2161.07038798076,0.553572785345627,0.0602963850247688,9.18086192262153,4.27654488454651e-20,4.43734458828288e-19,"ENSG00000129250.12","KIF1C","protein_coding"
"3416","ENSG00000129255","ENSG00000129255.15",369.203863859565,-0.462464073333358,0.0964909683456485,-4.79282238806773,1.64451206289464e-06,6.26706314599994e-06,"ENSG00000129255.16","MPDU1","protein_coding"
"3417","ENSG00000129292","ENSG00000129292.20",1158.04561209958,-0.758389388018112,0.081902321426285,-9.25968122528358,2.05043449846559e-20,2.17373765411656e-19,"ENSG00000129292.21","PHF20L1","protein_coding"
"3418","ENSG00000129315","ENSG00000129315.10",1754.21232558135,-0.615082319277119,0.0930750530416431,-6.60845521089225,3.88350991638674e-11,2.25675076252251e-10,"ENSG00000129315.11","CCNT1","protein_coding"
"3419","ENSG00000129317","ENSG00000129317.14",821.234726426045,0.461002510861315,0.0731834002551959,6.29927701164151,2.99037155782623e-10,1.61869151402688e-09,"ENSG00000129317.15","PUS7L","protein_coding"
"3420","ENSG00000129347","ENSG00000129347.19",452.773144779724,-0.652700355953505,0.108274366086845,-6.02820759467651,1.65788015191594e-09,8.43571818785859e-09,"ENSG00000129347.21","KRI1","protein_coding"
"3421","ENSG00000129351","ENSG00000129351.17",4552.0533206295,0.397503120258283,0.0539870977190898,7.36292812639428,1.79919256235842e-13,1.23387648531892e-12,"ENSG00000129351.17","ILF3","protein_coding"
"3422","ENSG00000129353","ENSG00000129353.14",1385.06495742043,6.24990079958878,0.26431385150594,23.6457558466182,1.30516056669275e-123,2.20531976984407e-121,"ENSG00000129353.15","SLC44A2","protein_coding"
"3423","ENSG00000129355","ENSG00000129355.6",283.632414678196,0.505117331565862,0.125935069075465,4.01093464492545,6.04788514681332e-05,0.000193910151999564,"ENSG00000129355.7","CDKN2D","protein_coding"
"3424","ENSG00000129422","ENSG00000129422.14",171.256161823688,7.0913229904089,1.02758218908734,6.90097888589052,5.16454095342547e-12,3.21280958886842e-11,"ENSG00000129422.14","MTUS1","protein_coding"
"3425","ENSG00000129465","ENSG00000129465.15",28.2748060500592,-0.841863894269511,0.284228763671044,-2.96192363994466,0.00305723593889414,0.00772876563859463,"ENSG00000129465.16","RIPK3","protein_coding"
"3426","ENSG00000129467","ENSG00000129467.13",4.88342115544278,2.16920058702888,0.94593908011163,2.29317155051137,0.0218381303586609,0.0465002298815768,"ENSG00000129467.14","ADCY4","protein_coding"
"3427","ENSG00000129472","ENSG00000129472.13",339.743883147166,0.338990066717316,0.11077925833506,3.06004997516788,0.00221300061319993,0.00573105063305232,"ENSG00000129472.15","RAB2B","protein_coding"
